"","id","roi","volume"
"4953",492,"EC_L",4169
"4954",492,"EC_R",3981
"4955",492,"CGC_L",3574
"4956",492,"CGC_R",4094
"4957",492,"CGH_L",1739
"4958",492,"CGH_R",1773
"4959",492,"Fx/ST_L",1629
"4960",492,"Fx/ST_R",1581
"4961",492,"Fx_L",615
"4962",492,"Fx_R",894
"4963",492,"IFO_L",1924
"4964",492,"IFO_R",1810
"4965",492,"PTR_L",8627
"4966",492,"PTR_R",6299
"4967",492,"SS_L",3424
"4968",492,"SS_R",4260
"4969",492,"SFO_L",377
"4970",492,"SFO_R",292
"4971",492,"SLF_L",8752
"4972",492,"SLF_R",10275
"4973",492,"Cl_L",407
"4974",492,"Cl_R",479
"4975",492,"Mammillary_R",80
"4976",492,"Mammillary_L",124
"4977",492,"LV_Frontal_L",4485
"4978",492,"LV_body_L",3088
"4979",492,"LV_atrium_L",1538
"4980",492,"LV_Occipital_L",95
"4981",492,"LV_Inferior_L",675
"4982",492,"LV_Frontal_R",4047
"4983",492,"LV_body_R",3008
"4984",492,"LV_atrium_R",1296
"4985",492,"LV_Occipital_R",149
"4986",492,"LV_Inferior_R",694
"4987",492,"III_ventricle",1679
"4988",492,"PVWa_L",772
"4989",492,"PVWa_R",953
"4990",492,"PVWp_L",681
"4991",492,"PVWp_R",616
"4992",492,"CerebellumWM_R",12659
"4993",492,"CerebellumWM_L",12516
"4994",492,"FrontSul_L",17812
"4995",492,"FrontSul_R",16514
"4996",492,"CentralSul_L",2682
"4997",492,"CentralSul_R",2295
"4998",492,"SylAntInsularSul_L",3053
"4999",492,"SylAntInsularSul_R",2795
"5000",492,"SylPostInsularSul_L",1785
"5001",492,"SylPostInsularSul_R",2262
"5002",492,"SylExtSMG_L",486
"5003",492,"SylExtSMG_R",138
"5004",492,"ParietSul_L",10960
"5005",492,"ParietSul_R",11937
"5006",492,"CinguSul_L",4223
"5007",492,"CinguSul_R",3694
"5008",492,"OcciptSul_L",2876
"5009",492,"OcciptSul_R",3083
"5010",492,"TempSul_L",534
"5011",492,"TempSul_R",932
"5012",492,"Caudate_tail_L",461
"5013",492,"Caudate_tail_R",460
"5014",492,"Chroid_LVetc_L",268
"5015",492,"Chroid_LVetc_R",249
"5016",492,"IV_ventricle",3039
"5017",501,"Telencephalon_L",506151
"5018",501,"Telencephalon_R",516742
"5019",501,"Diencephalon_L",9315
"5020",501,"Diencephalon_R",9104
"5021",501,"Mesencephalon",10118
"5022",501,"Metencephalon",137392
"5023",501,"Myelencephalon",5256
"5024",501,"CSF",95073
"5025",501,"CerebralCortex_L",266244
"5026",501,"CerebralCortex_R",268904
"5027",501,"CerebralNucli_L",12248
"5028",501,"CerebralNucli_R",12800
"5029",501,"Thalamus_L",6383
"5030",501,"Thalamus_R",6200
"5031",501,"BasalForebrain_L",2932
"5032",501,"BasalForebrain_R",2904
"5033",501,"Mesencephalon_L",4940
"5034",501,"Mesencephalon_R",5178
"5035",501,"Metencephalon_R",69046
"5036",501,"Metencephalon_L",68346
"5037",501,"Myelencephalon_L",2454
"5038",501,"Myelencephalon_R",2802
"5039",501,"WhiteMatter_L",227660
"5040",501,"WhiteMatter_R",235040
"5041",501,"Ventricle",27795
"5042",501,"Sulcus_L",35982
"5043",501,"Sulcus_R",31296
"5044",501,"Frontal_L",84617
"5045",501,"Frontal_R",83582
"5046",501,"Parietal_L",49781
"5047",501,"Parietal_R",49850
"5048",501,"Temporal_L",61180
"5049",501,"Temporal_R",65418
"5050",501,"Limbic_L",28221
"5051",501,"Limbic_R",30534
"5052",501,"Occipital_L",36684
"5053",501,"Occipital_R",33426
"5054",501,"Insula_L",7343
"5055",501,"Insula_R",7901
"5056",501,"BasalGang_L",10667
"5057",501,"BasalGang_R",10994
"5058",501,"Thalamus_L",6383
"5059",501,"Thalamus_R",6200
"5060",501,"BasalForebrain_L",2932
"5061",501,"BasalForebrain_R",2904
"5062",501,"midbrain_L",4940
"5063",501,"midbrain_R",5178
"5064",501,"Cerebellum_R",61568
"5065",501,"Cerebellum_L",61473
"5066",501,"Pons_L",6874
"5067",501,"Pons_R",7479
"5068",501,"Medulla_L",2454
"5069",501,"Medulla_R",2802
"5070",501,"AnteriorWM_L",76978
"5071",501,"AnteriorWM_R",78981
"5072",501,"PosteriorWM_L",68990
"5073",501,"PosteriorWM_R",71642
"5074",501,"CorpusCallosum_L",13464
"5075",501,"CorpusCallosum_R",14159
"5076",501,"InferiorWM_L",55846
"5077",501,"InferiorWM_R",58133
"5078",501,"LimbicWM_L",12383
"5079",501,"LimbicWM_R",12126
"5080",501,"LateralVentricle_L",11158
"5081",501,"LateralVentricle_R",10950
"5082",501,"III_ventricle",2520
"5083",501,"FrontSul_L",14523
"5084",501,"FrontSul_R",10937
"5085",501,"CentralSul_L",2175
"5086",501,"CentralSul_R",2249
"5087",501,"SylvianFissureExt_L",2955
"5088",501,"SylvianFissureExt_R",2926
"5089",501,"ParietSul_L",11440
"5090",501,"ParietSul_R",10623
"5091",501,"CinguSul_L",2990
"5092",501,"CinguSul_R",2552
"5093",501,"OcciptSul_L",1427
"5094",501,"OcciptSul_R",1583
"5095",501,"TempSul_L",476
"5096",501,"TempSul_R",429
"5097",501,"IV_ventricle",3167
"5098",501,"SFG_L",22986
"5099",501,"SFG_R",24412
"5100",501,"MFG_L",22586
"5101",501,"MFG_R",20331
"5102",501,"IFG_L",10163
"5103",501,"IFG_R",9646
"5104",501,"OG_L",10224
"5105",501,"OG_R",9333
"5106",501,"RG_L",5496
"5107",501,"RG_R",5382
"5108",501,"PoCG_L",12258
"5109",501,"PoCG_R",12384
"5110",501,"PrCG_L",13163
"5111",501,"PrCG_R",14480
"5112",501,"SPG_L",9828
"5113",501,"SPG_R",7371
"5114",501,"SMG_L",10064
"5115",501,"SMG_R",10202
"5116",501,"AG_L",7886
"5117",501,"AG_R",11321
"5118",501,"PrCu_L",9747
"5119",501,"PrCu_R",8573
"5120",501,"STG_L",18525
"5121",501,"STG_R",20166
"5122",501,"MTG_L",17164
"5123",501,"MTG_R",17880
"5124",501,"ITG_L",11009
"5125",501,"ITG_R",12622
"5126",501,"Limbic_L",1720
"5127",501,"Limbic_R",1824
"5128",501,"FuG_L",14483
"5129",501,"FuG_R",14751
"5130",501,"SOG_L",2454
"5131",501,"SOG_R",2505
"5132",501,"MOG_L",17604
"5133",501,"MOG_R",15162
"5134",501,"IOG_L",4137
"5135",501,"IOG_R",5108
"5136",501,"Cu_L",5763
"5137",501,"Cu_R",5018
"5138",501,"LG_L",6728
"5139",501,"LG_R",5636
"5140",501,"Cingulate_L",21620
"5141",501,"Cingulate_R",23423
"5142",501,"Insula_L",7343
"5143",501,"Insula_R",7901
"5144",501,"Amyg_L",1581
"5145",501,"Amyg_R",1806
"5146",501,"Hippo_L",3302
"5147",501,"Hippo_R",3482
"5148",501,"Caud_L",3486
"5149",501,"Caud_R",3502
"5150",501,"Put_L",4696
"5151",501,"Put_R",4738
"5152",501,"GP_L",1463
"5153",501,"GP_R",1580
"5154",501,"Thalamus_L",6383
"5155",501,"Thalamus_R",6200
"5156",501,"BasalForebrain_L",3604
"5157",501,"BasalForebrain_R",3686
"5158",501,"midbrain_L",4940
"5159",501,"midbrain_R",5178
"5160",501,"Cerebellum_R",48843
"5161",501,"Cerebellum_L",49064
"5162",501,"Pons_L",6874
"5163",501,"Pons_R",7479
"5164",501,"Medulla_L",2454
"5165",501,"Medulla_R",2802
"5166",501,"ant_DPWM_L",27790
"5167",501,"ant_DPWM_R",27611
"5168",501,"post_DPWM_L",6448
"5169",501,"post_DPWM_R",5405
"5170",501,"GCC_L",3140
"5171",501,"GCC_R",3112
"5172",501,"BCC_L",4289
"5173",501,"BCC_R",4372
"5174",501,"SCC_L",6036
"5175",501,"SCC_R",6676
"5176",501,"PVA_posterior_L",959
"5177",501,"PVA_posterior_R",1007
"5178",501,"ALIC_L",2254
"5179",501,"ALIC_R",2202
"5180",501,"PLIC_L",2930
"5181",501,"PLIC_R",3065
"5182",501,"inf_DPWM_L",20609
"5183",501,"inf_DPWM_R",19046
"5184",501,"CGC_L",3009
"5185",501,"CGC_R",3226
"5186",501,"CGH_L",1508
"5187",501,"CGH_R",1499
"5188",501,"Fx/ST_L",1439
"5189",501,"Fx/ST_R",1494
"5190",501,"Fx_L",658
"5191",501,"Fx_R",849
"5192",501,"PeripheralParietalWM_L",35428
"5193",501,"PeripheralParietalWM_R",37672
"5194",501,"AnteriorLateralVentricle_L",7696
"5195",501,"PosteriorLateralVentricle_L",2668
"5196",501,"InferiorLateralVentricle_L",795
"5197",501,"AnteriorLateralVentricle_R",7631
"5198",501,"PosteriorLateralVentricle_R",2340
"5199",501,"InferiorLateralVentricle_R",980
"5200",501,"III_ventricle",2520
"5201",501,"PVA_anterior_L",832
"5202",501,"PVA_anterior_R",744
"5203",501,"PeripheralFrontalWM_L",48357
"5204",501,"PeripheralFrontalWM_R",50626
"5205",501,"PeripheralTemporalWM_L",29651
"5206",501,"PeripheralTemporalWM_R",33476
"5207",501,"PeripheralOccipitalWM_L",26559
"5208",501,"PeripheralOccipitalWM_R",27904
"5209",501,"PeripheralCingulateWM_L",5771
"5210",501,"PeripheralCingulateWM_R",5060
"5211",501,"CerebellumWM_R",12725
"5212",501,"CerebellumWM_L",12410
"5213",501,"FrontSul_L",14523
"5214",501,"FrontSul_R",10937
"5215",501,"CentralSul_L",2175
"5216",501,"CentralSul_R",2249
"5217",501,"SylFrontSul_L",1613
"5218",501,"SylFrontSul_R",1697
"5219",501,"SylTempSul_L",1170
"5220",501,"SylTempSul_R",1056
"5221",501,"SylParieSul_L",172
"5222",501,"SylParieSul_R",173
"5223",501,"ParietSul_L",11440
"5224",501,"ParietSul_R",10623
"5225",501,"CinguSul_L",2990
"5226",501,"CinguSul_R",2552
"5227",501,"OcciptSul_L",1427
"5228",501,"OcciptSul_R",1583
"5229",501,"TempSul_L",476
"5230",501,"TempSul_R",429
"5231",501,"Caudate_tail_L",351
"5232",501,"Caudate_tail_R",394
"5233",501,"IV_ventricle",3167
"5234",501,"SFG_L",10554
"5235",501,"SFG_R",10246
"5236",501,"SFG_PFC_L",9228
"5237",501,"SFG_PFC_R",10114
"5238",501,"SFG_pole_L",3204
"5239",501,"SFG_pole_R",4053
"5240",501,"MFG_L",8916
"5241",501,"MFG_R",7811
"5242",501,"MFG_DPFC_L",13670
"5243",501,"MFG_DPFC_R",12520
"5244",501,"IFG_opercularis_L",3462
"5245",501,"IFG_opercularis_R",3009
"5246",501,"IFG_orbitalis_L",3690
"5247",501,"IFG_orbitalis_R",2637
"5248",501,"IFG_triangularis_L",3011
"5249",501,"IFG_triangularis_R",4001
"5250",501,"LFOG_L",5436
"5251",501,"LFOG_R",4985
"5252",501,"MFOG_L",4788
"5253",501,"MFOG_R",4348
"5254",501,"RG_L",5496
"5255",501,"RG_R",5382
"5256",501,"PoCG_L",12258
"5257",501,"PoCG_R",12384
"5258",501,"PrCG_L",13163
"5259",501,"PrCG_R",14480
"5260",501,"SPG_L",9828
"5261",501,"SPG_R",7371
"5262",501,"SMG_L",10064
"5263",501,"SMG_R",10202
"5264",501,"AG_L",7886
"5265",501,"AG_R",11321
"5266",501,"PrCu_L",9747
"5267",501,"PrCu_R",8573
"5268",501,"STG_L",12096
"5269",501,"STG_R",13636
"5270",501,"STG_L_pole",6429
"5271",501,"STG_R_pole",6531
"5272",501,"MTG_L",15138
"5273",501,"MTG_R",15578
"5274",501,"MTG_L_pole",2026
"5275",501,"MTG_R_pole",2303
"5276",501,"ITG_L",11009
"5277",501,"ITG_R",12622
"5278",501,"PHG_L",999
"5279",501,"PHG_R",1061
"5280",501,"ENT_L",722
"5281",501,"ENT_R",764
"5282",501,"FuG_L",14483
"5283",501,"FuG_R",14751
"5284",501,"SOG_L",2454
"5285",501,"SOG_R",2505
"5286",501,"MOG_L",17604
"5287",501,"MOG_R",15162
"5288",501,"IOG_L",4137
"5289",501,"IOG_R",5108
"5290",501,"Cu_L",5763
"5291",501,"Cu_R",5018
"5292",501,"LG_L",6728
"5293",501,"LG_R",5636
"5294",501,"rostral_ACC_L",2520
"5295",501,"rostral_ACC_R",2646
"5296",501,"subcallosal_ACC_L",401
"5297",501,"subcallosal_ACC_R",519
"5298",501,"subgenual_ACC_L",1883
"5299",501,"subgenual_ACC_R",1637
"5300",501,"dorsal_ACC_L",9863
"5301",501,"dorsal_ACC_R",9720
"5302",501,"PCC_L",6953
"5303",501,"PCC_R",8902
"5304",501,"Insula_L",7343
"5305",501,"Insula_R",7901
"5306",501,"Amyg_L",1581
"5307",501,"Amyg_R",1806
"5308",501,"Hippo_L",3276
"5309",501,"Hippo_R",3436
"5310",501,"Caud_L",3486
"5311",501,"Caud_R",3502
"5312",501,"Put_L",4696
"5313",501,"Put_R",4738
"5314",501,"GP_L",1463
"5315",501,"GP_R",1580
"5316",501,"Thalamus_L",6383
"5317",501,"Thalamus_R",6200
"5318",501,"HypoThalamus_L",569
"5319",501,"HypoThalamus_R",681
"5320",501,"BasalForebrain_L",382
"5321",501,"BasalForebrain_R",342
"5322",501,"NucAccumbens_L",672
"5323",501,"NucAccumbens_R",782
"5324",501,"RedNc_L",262
"5325",501,"RedNc_R",368
"5326",501,"Snigra_L",420
"5327",501,"Snigra_R",276
"5328",501,"CerebellumGM_R",48843
"5329",501,"CerebellumGM_L",49064
"5330",501,"CP_L",1706
"5331",501,"CP_R",1898
"5332",501,"Midbrain_L",2553
"5333",501,"Midbrain_R",2638
"5334",501,"CST_L",1336
"5335",501,"CST_R",1184
"5336",501,"SCP_L",975
"5337",501,"SCP_R",1014
"5338",501,"MCP_L",2751
"5339",501,"MCP_R",3096
"5340",501,"PCT_L",729
"5341",501,"PCT_R",584
"5342",501,"ICP_L",767
"5343",501,"ICP_R",870
"5344",501,"ML_L",783
"5345",501,"ML_R",945
"5346",501,"Pons_L",303
"5347",501,"Pons_R",658
"5348",501,"Medulla_L",1688
"5349",501,"Medulla_R",1932
"5350",501,"ACR_L",12376
"5351",501,"ACR_R",12239
"5352",501,"SCR_L",15171
"5353",501,"SCR_R",15143
"5354",501,"PCR_L",6448
"5355",501,"PCR_R",5405
"5356",501,"GCC_L",3140
"5357",501,"GCC_R",3112
"5358",501,"BCC_L",4289
"5359",501,"BCC_R",4372
"5360",501,"SCC_L",6036
"5361",501,"SCC_R",6676
"5362",501,"PVWl_L",404
"5363",501,"PVWl_R",346
"5364",501,"ALIC_L",2254
"5365",501,"ALIC_R",2202
"5366",501,"PLIC_L",2930
"5367",501,"PLIC_R",3065
"5368",501,"RLIC_L",2819
"5369",501,"RLIC_R",3039
"5370",501,"EC_L",3165
"5371",501,"EC_R",3088
"5372",501,"CGC_L",3009
"5373",501,"CGC_R",3226
"5374",501,"CGH_L",1508
"5375",501,"CGH_R",1499
"5376",501,"Fx/ST_L",1439
"5377",501,"Fx/ST_R",1494
"5378",501,"Fx_L",658
"5379",501,"Fx_R",849
"5380",501,"IFO_L",1982
"5381",501,"IFO_R",2132
"5382",501,"PTR_L",8250
"5383",501,"PTR_R",5853
"5384",501,"SS_L",3998
"5385",501,"SS_R",4320
"5386",501,"SFO_L",244
"5387",501,"SFO_R",230
"5388",501,"SLF_L",7079
"5389",501,"SLF_R",8708
"5390",501,"Cl_L",423
"5391",501,"Cl_R",466
"5392",501,"BasalForebrain_L",1466
"5393",501,"BasalForebrain_R",1343
"5394",501,"Mammillary_R",74
"5395",501,"Mammillary_L",94
"5396",501,"LV_Frontal_L",4282
"5397",501,"LV_body_L",3120
"5398",501,"LV_atrium_L",2477
"5399",501,"LV_Occipital_L",191
"5400",501,"LV_Inferior_L",795
"5401",501,"LV_Frontal_R",4414
"5402",501,"LV_body_R",3009
"5403",501,"LV_atrium_R",2166
"5404",501,"LV_Occipital_R",174
"5405",501,"LV_Inferior_R",980
"5406",501,"III_ventricle",2520
"5407",501,"PVWa_L",832
"5408",501,"PVWa_R",744
"5409",501,"PVWp_L",556
"5410",501,"PVWp_R",662
"5411",501,"SFWM_L",6330
"5412",501,"SFWM_R",7824
"5413",501,"SFWM_PFC_L",7281
"5414",501,"SFWM_PFC_R",7694
"5415",501,"SFWM_pole_L",466
"5416",501,"SFWM_pole_R",648
"5417",501,"MFWM_L",5892
"5418",501,"MFWM_R",4955
"5419",501,"MFWM_DPFC_L",3960
"5420",501,"MFWM_DPFC_R",4304
"5421",501,"IFWM_opercularis_L",1774
"5422",501,"IFWM_opercularis_R",1868
"5423",501,"IFWM_orbitalis_L",2486
"5424",501,"IFWM_orbitalis_R",1851
"5425",501,"IFWM_triangularis_L",2930
"5426",501,"IFWM_triangularis_R",3297
"5427",501,"LFOWM_L",2122
"5428",501,"LFOWM_R",1893
"5429",501,"MFOWM_L",2392
"5430",501,"MFOWM_R",1857
"5431",501,"RGWM_L",1852
"5432",501,"RGWM_R",2734
"5433",501,"PoCWM_L",8955
"5434",501,"PoCWM_R",9358
"5435",501,"PrCWM_L",10876
"5436",501,"PrCWM_R",11706
"5437",501,"SPWM_L",8852
"5438",501,"SPWM_R",8433
"5439",501,"SMWM_L",4246
"5440",501,"SMWM_R",4380
"5441",501,"AGWM_L",2962
"5442",501,"AGWM_R",3825
"5443",501,"PrCuWM_L",3336
"5444",501,"PrCuWM_R",2970
"5445",501,"STWM_L",7888
"5446",501,"STWM_R",8956
"5447",501,"STWM_L_pole",1488
"5448",501,"STWM_R_pole",1516
"5449",501,"MTWM_L",8789
"5450",501,"MTWM_R",9706
"5451",501,"MTWM_L_pole",1023
"5452",501,"MTWM_R_pole",1214
"5453",501,"ITWM_L",5206
"5454",501,"ITWM_R",5696
"5455",501,"FuWM_L",5259
"5456",501,"FuWM_R",6390
"5457",501,"SOWM_L",3334
"5458",501,"SOWM_R",4775
"5459",501,"MOWM_L",11496
"5460",501,"MOWM_R",11390
"5461",501,"IOWM_L",1818
"5462",501,"IOWM_R",3329
"5463",501,"CuWM_L",4240
"5464",501,"CuWM_R",3222
"5465",501,"LGWM_L",5672
"5466",501,"LGWM_R",5189
"5467",501,"rostralWM_ACC_L",128
"5468",501,"rostralWM_ACC_R",3
"5469",501,"subcallosalWM_ACC_L",107
"5470",501,"subcallosalWM_ACC_R",86
"5471",501,"subgenualWM_ACC_L",191
"5472",501,"subgenualWM_ACC_R",88
"5473",501,"dorsalWM_ACC_L",1682
"5474",501,"dorsalWM_ACC_R",1388
"5475",501,"PCCWM_L",3665
"5476",501,"PCCWM_R",3497
"5477",501,"CerebellumWM_R",9720
"5478",501,"CerebellumWM_L",9021
"5479",501,"MCP_cb_L",2794
"5480",501,"MCP_cb_R",2406
"5481",501,"ICP_cb_L",596
"5482",501,"ICP_cb_R",599
"5483",501,"FrontSul_L",14523
"5484",501,"FrontSul_R",10937
"5485",501,"CentralSul_L",2175
"5486",501,"CentralSul_R",2249
"5487",501,"SylFrontSul_L",1613
"5488",501,"SylFrontSul_R",1697
"5489",501,"SylTempSul_L",1170
"5490",501,"SylTempSul_R",1056
"5491",501,"SylParieSul_L",172
"5492",501,"SylParieSul_R",173
"5493",501,"ParietSul_L",11440
"5494",501,"ParietSul_R",10623
"5495",501,"CinguSul_L",2990
"5496",501,"CinguSul_R",2552
"5497",501,"OcciptSul_L",1427
"5498",501,"OcciptSul_R",1583
"5499",501,"TempSul_L",476
"5500",501,"TempSul_R",429
"5501",501,"Caudate_tail_L",351
"5502",501,"Fimbria_L",26
"5503",501,"Caudate_tail_R",394
"5504",501,"Fimbria_R",46
"5505",501,"Chroid_LVetc_L",294
"5506",501,"Chroid_LVetc_R",209
"5507",501,"IV_ventricle",3167
"5508",501,"ECCL_L",398
"5509",501,"ECCL_R",616
"5510",501,"Hemisphere_L",515465
"5511",501,"Hemisphere_R",525845
"5512",501,"Brainstem",29726
"5513",501,"Cerebellum",123040
"5514",501,"CSF",95073
"5515",501,"Hemisphere_L",404930
"5516",501,"Hemisphere_R",414932
"5517",501,"CerebralNucli_L",12248
"5518",501,"CerebralNucli_R",12800
"5519",501,"Thalamus_L",6383
"5520",501,"Thalamus_R",6200
"5521",501,"BasalForebrain_L",2932
"5522",501,"BasalForebrain_R",2904
"5523",501,"midbrain",10118
"5524",501,"Cerebellum_R",61568
"5525",501,"Cerebellum_L",61473
"5526",501,"Brainstem_L",9328
"5527",501,"Brainstem_R",10281
"5528",501,"WhiteMatter_L",88974
"5529",501,"WhiteMatter_R",89012
"5530",501,"Ventricle",27795
"5531",501,"Sulcus_L",35982
"5532",501,"Sulcus_R",31296
"5533",501,"Frontal_L",132974
"5534",501,"Frontal_R",134207
"5535",501,"Parietal_L",85209
"5536",501,"Parietal_R",87521
"5537",501,"Temporal_L",90831
"5538",501,"Temporal_R",98894
"5539",501,"Limbic_L",33992
"5540",501,"Limbic_R",35594
"5541",501,"Occipital_L",63243
"5542",501,"Occipital_R",61330
"5543",501,"Insula_L",7343
"5544",501,"Insula_R",7901
"5545",501,"BasalGang_L",10667
"5546",501,"BasalGang_R",10994
"5547",501,"Thalamus_L",6383
"5548",501,"Thalamus_R",6200
"5549",501,"BasalForebrain_L",2932
"5550",501,"BasalForebrain_R",2904
"5551",501,"midbrain_L",4940
"5552",501,"midbrain_R",5178
"5553",501,"Cerebellum_R",61568
"5554",501,"Cerebellum_L",61473
"5555",501,"Pons_L",6874
"5556",501,"Pons_R",7479
"5557",501,"Medulla_L",2454
"5558",501,"Medulla_R",2802
"5559",501,"AnteriorWM_L",28622
"5560",501,"AnteriorWM_R",28355
"5561",501,"PosteriorWM_L",7004
"5562",501,"PosteriorWM_R",6066
"5563",501,"CorpusCallosum_L",13464
"5564",501,"CorpusCallosum_R",14159
"5565",501,"InferiorWM_L",26195
"5566",501,"InferiorWM_R",24658
"5567",501,"LimbicWM_L",6612
"5568",501,"LimbicWM_R",7067
"5569",501,"LateralVentricle_L",11158
"5570",501,"LateralVentricle_R",10950
"5571",501,"III_ventricle",2520
"5572",501,"FrontSul_L",16136
"5573",501,"FrontSul_R",12634
"5574",501,"CentralSul_L",2175
"5575",501,"CentralSul_R",2249
"5576",501,"TempSul_L",1646
"5577",501,"TempSul_R",1485
"5578",501,"ParietSul_L",11612
"5579",501,"ParietSul_R",10796
"5580",501,"CinguSul_L",2990
"5581",501,"CinguSul_R",2552
"5582",501,"OcciptSul_L",1427
"5583",501,"OcciptSul_R",1583
"5584",501,"IV_ventricle",3167
"5585",501,"Frontal_L",132974
"5586",501,"Frontal_R",134207
"5587",501,"Parietal_L",85209
"5588",501,"Parietal_R",87521
"5589",501,"Temporal_L",90831
"5590",501,"Temporal_R",98894
"5591",501,"Limbic_L",12372
"5592",501,"Limbic_R",12171
"5593",501,"Occipital_L",63243
"5594",501,"Occipital_R",61330
"5595",501,"Cingulate_L",21620
"5596",501,"Cingulate_R",23423
"5597",501,"Insula_L",7343
"5598",501,"Insula_R",7901
"5599",501,"Striatum_L",9204
"5600",501,"Striatum_R",9414
"5601",501,"GP_L",1463
"5602",501,"GP_R",1580
"5603",501,"Thalamus_L",6383
"5604",501,"Thalamus_R",6200
"5605",501,"BasalForebrain_L",2932
"5606",501,"BasalForebrain_R",2904
"5607",501,"midbrain_L",4940
"5608",501,"midbrain_R",5178
"5609",501,"Cerebellum_R",48843
"5610",501,"Cerebellum_L",49064
"5611",501,"Pons_L",6874
"5612",501,"Pons_R",7479
"5613",501,"Medulla_L",2454
"5614",501,"Medulla_R",2802
"5615",501,"ant_DPWM_L",28622
"5616",501,"ant_DPWM_R",28355
"5617",501,"post_DPWM_L",7004
"5618",501,"post_DPWM_R",6066
"5619",501,"CorpusCallosum_L",13464
"5620",501,"CorpusCallosum_R",14159
"5621",501,"inf_DPWM_L",21012
"5622",501,"inf_DPWM_R",19391
"5623",501,"InternalCapsule_L",5183
"5624",501,"InternalCapsule_R",5267
"5625",501,"LimbicWM_L",6612
"5626",501,"LimbicWM_R",7067
"5627",501,"AnteriorLateralVentricle_L",7696
"5628",501,"PosteriorLateralVentricle_L",2668
"5629",501,"InferiorLateralVentricle_L",795
"5630",501,"AnteriorLateralVentricle_R",7631
"5631",501,"PosteriorLateralVentricle_R",2340
"5632",501,"InferiorLateralVentricle_R",980
"5633",501,"III_ventricle",2520
"5634",501,"CerebellumWM_R",12725
"5635",501,"CerebellumWM_L",12410
"5636",501,"FrontSul_L",14523
"5637",501,"FrontSul_R",10937
"5638",501,"CentralSul_L",2175
"5639",501,"CentralSul_R",2249
"5640",501,"SylAntInsularSul_L",1613
"5641",501,"SylAntInsularSul_R",1697
"5642",501,"SylPostInsularSul_L",1170
"5643",501,"SylPostInsularSul_R",1056
"5644",501,"SylExtSMG_L",172
"5645",501,"SylExtSMG_R",173
"5646",501,"ParietSul_L",11440
"5647",501,"ParietSul_R",10623
"5648",501,"CinguSul_L",2990
"5649",501,"CinguSul_R",2552
"5650",501,"OcciptSul_L",1427
"5651",501,"OcciptSul_R",1583
"5652",501,"TempSul_L",476
"5653",501,"TempSul_R",429
"5654",501,"IV_ventricle",3167
"5655",501,"SF_L",16884
"5656",501,"SF_R",18070
"5657",501,"SF_PFC_L",16509
"5658",501,"SF_PFC_R",17807
"5659",501,"SF_pole_L",3670
"5660",501,"SF_pole_R",4701
"5661",501,"MF_L",14808
"5662",501,"MF_R",12766
"5663",501,"MF_DPFC_L",17630
"5664",501,"MF_DPFC_R",16823
"5665",501,"IF_opercularis_L",5236
"5666",501,"IF_opercularis_R",4876
"5667",501,"IF_orbitalis_L",6176
"5668",501,"IF_orbitalis_R",4487
"5669",501,"IF_triangularis_L",5940
"5670",501,"IF_triangularis_R",7298
"5671",501,"LFO_L",7558
"5672",501,"LFO_R",6878
"5673",501,"MFO_L",7180
"5674",501,"MFO_R",6204
"5675",501,"R_L",7348
"5676",501,"R_R",8116
"5677",501,"PoC_L",21213
"5678",501,"PoC_R",21742
"5679",501,"PrC_L",24039
"5680",501,"PrC_R",26186
"5681",501,"SP_L",18680
"5682",501,"SP_R",15803
"5683",501,"SM_L",14309
"5684",501,"SM_R",14582
"5685",501,"A_L",10847
"5686",501,"A_R",15146
"5687",501,"PrCu_L",13083
"5688",501,"PrCu_R",11543
"5689",501,"ST_L",19984
"5690",501,"ST_R",22592
"5691",501,"ST_L_pole",7917
"5692",501,"ST_R_pole",8046
"5693",501,"MT_L",23927
"5694",501,"MT_R",25283
"5695",501,"MT_L_pole",3048
"5696",501,"MT_R_pole",3516
"5697",501,"IT_L",16215
"5698",501,"IT_R",18317
"5699",501,"PHG_L",999
"5700",501,"PHG_R",1061
"5701",501,"ENT_L",722
"5702",501,"ENT_R",764
"5703",501,"Fu_L",19742
"5704",501,"Fu_R",21141
"5705",501,"SO_L",5788
"5706",501,"SO_R",7280
"5707",501,"MO_L",29100
"5708",501,"MO_R",26552
"5709",501,"IO_L",5955
"5710",501,"IO_R",8436
"5711",501,"Cu_L",10002
"5712",501,"Cu_R",8240
"5713",501,"LG_L",12399
"5714",501,"LG_R",10824
"5715",501,"rostral_ACC_L",2648
"5716",501,"rostral_ACC_R",2649
"5717",501,"subcallosal_ACC_L",508
"5718",501,"subcallosal_ACC_R",604
"5719",501,"subgenual_ACC_L",2074
"5720",501,"subgenual_ACC_R",1725
"5721",501,"dorsal_ACC_L",11544
"5722",501,"dorsal_ACC_R",11108
"5723",501,"PCC_L",10618
"5724",501,"PCC_R",12399
"5725",501,"Insula_L",7343
"5726",501,"Insula_R",7901
"5727",501,"Amyg_L",1581
"5728",501,"Amyg_R",1806
"5729",501,"Hippo_L",3302
"5730",501,"Hippo_R",3482
"5731",501,"Caud_L",3486
"5732",501,"Caud_R",3502
"5733",501,"Put_L",4696
"5734",501,"Put_R",4738
"5735",501,"GP_L",1463
"5736",501,"GP_R",1580
"5737",501,"Thalamus_L",6383
"5738",501,"Thalamus_R",6200
